Player ID,First Name,Last Name,Known Name,Born Date,Season ID,playTime,playTime_MEAN,tiri,tiri_MEAN,tiriInPorta,tiriInPorta_PERC,tiriInPorta_MEAN,tiriDaArea,tiriDaArea_PERC,tiriDaArea_MEAN,passChiave,passChiave_MEAN,pass,pass_MEAN,passInArea,passInArea_PERC,passInArea_MEAN,passRiusciti,passRiusciti_PERC,passRiusciti_MEAN,passChiaveRicevuti,passChiaveRicevuti_PERC,passChiaveRicevuti_MEAN,passChiaveRicevutiInArea,passChiaveRicevutiInArea_PERC,passChiaveRicevutiInArea_MEAN,passRicevuti,passRicevuti_MEAN,passRicevutiInArea,passRicevutiInArea_PERC,passRicevutiInArea_MEAN,palleLaterali,palleLaterali_MEAN,perdePalla,perdePalla_MEAN,triangolazione,triangolazione_MEAN,triFatta,triFatta_PERC,triFatta_MEAN,triChiusa,triChiusa_PERC,triChiusa_MEAN,recuperaPalla,recuperaPalla_MEAN,perdeMetaCampoProria,perdeMetaCampoProria_PERC,perdeMetaCampoProria_MEAN,dribbling,dribbling_MEAN,dribblingPositivo,dribblingPositivo_PERC,dribblingPositivo_MEAN,dribblingSub,dribblingSub_MEAN,duelli,duelli_MEAN,duelliFalliDiGioco,duelliFalliDiGioco_PERC,duelliFalliDiGioco_MEAN,duelliVinti,duelliVinti_PERC,duelliVinti_MEAN,duelliVintiMetaCampo,duelliVintiMetaCampo_PERC,duelliVintiMetaCampo_MEAN,duelliPersiMetaCampo,duelliPersiMetaCampo_PERC,duelliPersiMetaCampo_MEAN,duelliAerei,duelliAerei_PERC,duelliAerei_MEAN,duelliTackle,duelliTackle_PERC,duelliTackle_MEAN,duelliTackleVinti,duelliTackleVinti_PERC,duelliTackleVinti_MEAN,falliFatti,falliFatti_MEAN,falliSubiti,falliSubiti_MEAN,tiriInPortaDaArea,tiriInPortaDaArea_PERC,tiriInPortaDaArea_MEAN,perdeTerzoDifensivo,perdeTerzoDifensivo_PERC,perdeTerzoDifensivo_MEAN,xG,xG_MEAN,xGoT,xGoT_MEAN,xA,xA_MEAN,xAe,xAe_MEAN,xOvA,xOvA_MEAN,shotQuality,shotQuality_MEAN,np_xG,np_xG_MEAN,op_xG,op_xG_MEAN,tiriDaFuori,tiriDaFuori_PERC,tiriDaFuori_MEAN,passInAreaRiusciti,passInAreaRiusciti_PERC,passInAreaRiusciti_MEAN,giochiPortiereRicevuti,giochiPortiereRicevuti_MEAN,giochiPortiereRicevutiMetaCampoAvversaria,giochiPortiereRicevutiMetaCampoAvversaria_PERC,giochiPortiereRicevutiMetaCampoAvversaria_MEAN,cross,cross_MEAN,traversoni,traversoni_MEAN,recuperaMetaCampoAvversaria,recuperaMetaCampoAvversaria_PERC,recuperaMetaCampoAvversaria_MEAN,dribblingSubitoNegativo,dribblingSubitoNegativo_PERC,dribblingSubitoNegativo_MEAN,tiriDaAreaPiccola,tiriDaAreaPiccola_PERC,tiriDaAreaPiccola_MEAN,tiroGol,tiroGol_PERC,tiroGol_MEAN,tiroGolArea,tiroGolArea_PERC,tiroGolArea_MEAN,tiroGolAreaPiccola,tiroGolAreaPiccola_PERC,tiroGolAreaPiccola_MEAN,tiroGolPiede,tiroGolPiede_PERC,tiroGolPiede_MEAN,retiSub,retiSub_MEAN,passChiaveInArea,passChiaveInArea_PERC,passChiaveInArea_MEAN,assist,assist_MEAN,assistVincenti,assistVincenti_PERC,assistVincenti_MEAN,assistInArea,assistInArea_PERC,assistInArea_MEAN,crossRiusciti,crossRiusciti_PERC,crossRiusciti_MEAN,traversoniRiusciti,traversoniRiusciti_PERC,traversoniRiusciti_MEAN,cutBack,cutBack_MEAN,cutBackRiusciti,cutBackRiusciti_PERC,cutBackRiusciti_MEAN,duelliAereiVinti,duelliAereiVinti_PERC,duelliAereiVinti_MEAN,inFuorigioco,inFuorigioco_MEAN,tiriInPortaDaFuori,tiriInPortaDaFuori_PERC,tiriInPortaDaFuori_MEAN,interventoNegativo,interventoNegativo_MEAN,ammonizioni,ammonizioni_MEAN,recuperaTerzoOffensivo,recuperaTerzoOffensivo_PERC,recuperaTerzoOffensivo_MEAN,tiriDiTesta,tiriDiTesta_PERC,tiriDiTesta_MEAN,assistVincentiInArea,assistVincentiInArea_PERC,assistVincentiInArea_MEAN,interventoPositivo,interventoPositivo_MEAN,parate,parate_MEAN,uscite,uscite_MEAN,tiriInPortaSubitiPortiere,tiriInPortaSubitiPortiere_MEAN,tiriInPortaSubitiParati,tiriInPortaSubitiParati_PERC,tiriInPortaSubitiParati_MEAN,tiriRigoreSubiti,tiriRigoreSubiti_MEAN,lanci,lanci_MEAN,passaggiPortiere,passaggiPortiere_MEAN,lanciPositivi,lanciPositivi_PERC,lanciPositivi_MEAN,passaggiPortierePositivi,passaggiPortierePositivi_PERC,passaggiPortierePositivi_MEAN,rinvio,rinvio_MEAN,rinvioMano,rinvioMano_PERC,rinvioMano_MEAN,rinvioPiede,rinvioPiede_PERC,rinvioPiede_MEAN,parataMano,parataMano_PERC,parataMano_MEAN,parataPiede,parataPiede_PERC,parataPiede_MEAN,retiSubGK,retiSubGK_MEAN,rinvioDalFondo,rinvioDalFondo_PERC,rinvioDalFondo_MEAN,FxGoT,FxGoT_MEAN,gkGP,gkGP_MEAN,golSviluppoPunizioneCentrale,golSviluppoPunizioneCentrale_PERC,golSviluppoPunizioneCentrale_MEAN,golSviluppoCorner,golSviluppoCorner_PERC,golSviluppoCorner_MEAN,tiroGolTesta,tiroGolTesta_PERC,tiroGolTesta_MEAN,thirdPass,thirdPass_MEAN,thirdPassVincenti,thirdPassVincenti_PERC,thirdPassVincenti_MEAN,tiriDiRigore,tiriDiRigore_PERC,tiriDiRigore_MEAN,tiroGolFuoriArea,tiroGolFuoriArea_PERC,tiroGolFuoriArea_MEAN,reteDaPunizioneDiretta,reteDaPunizioneDiretta_PERC,reteDaPunizioneDiretta_MEAN,golProcurati,golProcurati_MEAN,tiroGolRigore,tiroGolRigore_PERC,tiroGolRigore_MEAN,espulsioni,espulsioni_MEAN,doppieAmm,doppieAmm_MEAN,golSviluppoPunizioneLaterale,golSviluppoPunizioneLaterale_PERC,golSviluppoPunizioneLaterale_MEAN,traversoniVincenti,traversoniVincenti_PERC,traversoniVincenti_MEAN,crossVincenti,crossVincenti_PERC,crossVincenti_MEAN,autogol,autogol_MEAN,golSviluppoPunizioneDiretta,golSviluppoPunizioneDiretta_PERC,golSviluppoPunizioneDiretta_MEAN,cutBackVincenti,cutBackVincenti_PERC,cutBackVincenti_MEAN,tiriRigoreParati,tiriRigoreParati_PERC,tiriRigoreParati_MEAN
54878,JOSE' DANIEL,RIVERA MARTINEZ,RIVERA J.,08-05-1997,2023,38,38,,,,,,,,,,,7,7.00,,,,7,100.00%,7.00,,,,,,,6,6.00,,,,,,,,1,1.00,,,,1,100.00%,1.00,,,,,,,,,,,,,2,2.00,,,,2,100.00%,2.00,2,100.00%,2.00,,,,,,,2,100.00%,2.00,2,100.00%,2.00,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16691,ANDERSON,SANTAMARIA,SANTAMARIA A.,10-01-1992,2023,36,36,,,,,,,,,,,12,12.00,1,8.33%,1.00,10,83.33%,10.00,,,,,,,7,7.00,,,,,,,,,,,,,,,,3,3.00,,,,,,,,,4,4.00,8,8.00,1,12.50%,1.00,7,87.50%,7.00,,,,,,,,,,3,37.50%,3.00,2,66.67%,2.00,,,1,1.00,,,,,,,0.000,0.000,0.000,0.000,0.111,0.111,0.000,0.000,0.111,0.111,0.000,0.000,0.000,0.000,0.000,0.000,,,,1,100.00%,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37197,OLIVER,SONNE,SONNE O.,10-11-2000,2023,107,53,,,,,,,,,,,31,15.50,1,3.23%,0.50,25,80.65%,12.50,,,,,,,14,7.00,1,7.14%,0.50,1,0.50,3,1.50,,,,,,,,,7,3.50,,,,1,0.50,,,,1,0.50,7,3.50,,,,3,42.86%,1.50,,,,2,66.67%,1.00,3,42.86%,1.50,1,14.29%,0.50,1,100.00%,0.50,1,0.50,,,,,,,,,0.000,0.000,0.000,0.000,0.225,0.113,0.000,0.000,-0.070,-0.035,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.00,,,,,,,,,,,,,,,,,,,,,,,1,33.33%,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20460,CARLOS AUGUSTO,ZAMBRANO OCHANDARTE,ZAMBRANO C.,10-07-1989,2023,283,94,1,0.33,,,,1,100.00%,0.33,3,1.00,74,24.67,2,2.70%,0.67,57,77.03%,19.00,,,,,,,49,16.33,1,2.04%,0.33,,,7,2.33,,,,,,,,,19,6.33,3,42.86%,1.00,,,,,,3,1.00,19,6.33,3,15.79%,1.00,13,68.42%,4.33,4,30.77%,1.33,2,15.38%,0.67,5,26.32%,1.67,5,26.32%,1.67,3,60.00%,1.00,3,1.00,3,1.00,,,,2,28.57%,0.67,0.022,0.007,0.000,0.000,0.511,0.170,0.000,0.000,0.266,0.089,-0.022,-0.007,0.022,0.007,0.022,0.007,,,,,,,1,0.33,,,,,,,,3,15.79%,1.00,,,,,,,,,,,,,,,,,,,3,1.00,,,,,,,,,,,,,,,,,,,,,,,4,80.00%,1.33,,,,,,,,2,0.67,,,,1,100.00%,0.33,,,,1,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54272,FRANCO,ZANELATTO TELLEZ,ZANELATTO F.,09-05-2000,2023,31,31,1,1.00,,,,1,100.00%,1.00,1,1.00,8,8.00,1,12.50%,1.00,6,75.00%,6.00,2,22.22%,2.00,1,50.00%,1.00,9,9.00,1,11.11%,1.00,1,1.00,2,2.00,2,2.00,1,50.00%,1.00,1,50.00%,1.00,1,1.00,,,,,,,,,1,1.00,6,6.00,,,,1,16.67%,1.00,,,,3,300.00%,3.00,1,16.67%,1.00,3,50.00%,3.00,1,33.33%,1.00,1,1.00,,,,,,,,,0.202,0.202,0.000,0.000,0.132,0.132,0.063,0.063,0.090,0.090,-0.202,-0.202,0.202,0.202,0.202,0.202,,,,,,,,,,,,,,,,,,,1,100.00%,1.00,,,,,,,,,,,,,,,,1,1.00,,,,1,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,100.00%,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26313,BRENDEN,AARONSON,AARONSON B.,22-10-2000,2023,9,9,,,,,,,,,,,4,4.00,1,25.00%,1.00,3,75.00%,3.00,,,,,,,3,3.00,,,,,,,,,,,,,,,,1,1.00,,,,1,1.00,1,100.00%,1.00,1,1.00,3,3.00,1,33.33%,1.00,2,66.67%,2.00,,,,,,,,,,,,,,,,,,1,1.00,,,,,,,0.000,0.000,0.000,0.000,0.236,0.236,0.000,0.000,0.236,0.236,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,1,100.00%,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17799,TYLER,ADAMS,ADAMS T.,14-02-1999,2023,200,67,,,,,,,,,7,2.33,87,29.00,2,2.30%,0.67,74,85.06%,24.67,1,1.72%,0.33,,,,58,19.33,,,,,,13,4.33,3,1.00,1,33.33%,0.33,2,66.67%,0.67,14,4.67,4,30.77%,1.33,2,0.67,1,50.00%,0.33,3,1.00,24,8.00,1,4.17%,0.33,12,50.00%,4.00,8,66.67%,2.67,7,58.33%,2.33,5,20.83%,1.67,8,33.33%,2.67,4,50.00%,1.33,5,1.67,1,0.33,,,,6,46.15%,2.00,0.000,0.000,0.000,0.000,0.645,0.215,0.000,0.000,0.645,0.215,0.000,0.000,0.000,0.000,0.000,0.000,,,,1,50.00%,0.33,,,,,,,,,,6,42.86%,2.00,1,33.33%,0.33,,,,,,,,,,,,,,,,2,0.67,,,,,,,,,,,,,,,,,,,,,,,4,80.00%,1.33,,,,,,,,1,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24860,FOLARIN,BALOGUN,BALOGUN F.,03-07-2001,2023,184,61,5,1.67,4,80.00%,1.33,5,100.00%,1.67,,,28,9.33,4,14.29%,1.33,21,75.00%,7.00,14,23.73%,4.67,4,28.57%,1.33,59,19.67,11,18.64%,3.67,1,0.33,20,6.67,,,,,,,,,2,0.67,3,15.00%,1.00,2,0.67,1,50.00%,0.33,,,34,11.33,4,11.76%,1.33,8,23.53%,2.67,4,50.00%,1.33,22,275.00%,7.33,11,32.35%,3.67,17,50.00%,5.67,3,17.65%,1.00,,,4,1.33,4,100.00%,1.33,,,,0.613,0.204,2.190,0.730,0.602,0.201,0.000,0.000,0.055,0.018,1.577,0.526,0.613,0.204,0.000,0.000,,,,2,50.00%,0.67,1,0.33,,,,1,0.33,,,1,50.00%,0.33,,,,,,,2,40.00%,0.67,2,100.00%,0.67,,,,2,100.00%,0.67,1,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,3,1.00,,,,,,,,1,50.00%,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11486,CAMERON,CARTER-VICKERS,CARTER-VICKERS C.,31-12-1997,2023,49,49,,,,,,,,,,,4,4.00,1,25.00%,1.00,3,75.00%,3.00,,,,,,,3,3.00,,,,,,1,1.00,,,,,,,,,2,2.00,,,,,,,,,2,2.00,6,6.00,1,16.67%,1.00,5,83.33%,5.00,1,20.00%,1.00,1,20.00%,1.00,2,33.33%,2.00,1,16.67%,1.00,1,100.00%,1.00,,,1,1.00,,,,,,,0.000,0.000,0.000,0.000,0.201,0.201,0.000,0.000,0.201,0.201,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.00,,,,,,,,,,,,,,,,,,,,,,,1,50.00%,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36638,LUCA,DE LA TORRE,DE LA TORRE L.,23-05-1998,2023,17,17,,,,,,,,,,,9,9.00,1,11.11%,1.00,8,88.89%,8.00,,,,,,,7,7.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.00,,,,1,100.00%,1.00,1,100.00%,1.00,,,,1,100.00%,1.00,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,1,100.00%,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,100.00%,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65577,JOAO LUCAS,DE SOUZA CARDOSO,CARDOSO J.,20-09-2001,2023,79,39,,,,,,,,,2,1.00,27,13.50,,,,23,85.19%,11.50,1,4.35%,0.50,,,,23,11.50,,,,,,2,1.00,,,,,,,,,4,2.00,1,50.00%,0.50,2,1.00,2,100.00%,1.00,3,1.50,17,8.50,1,5.88%,0.50,12,70.59%,6.00,3,25.00%,1.50,4,33.33%,2.00,2,11.76%,1.00,9,52.94%,4.50,7,77.78%,3.50,,,1,0.50,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.034,0.017,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,1,0.50,,,,,,,,1,25.00%,0.50,1,33.33%,0.50,,,,,,,,,,,,,,,,1,0.50,,,,1,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10223,ETHAN,HORVATH,HORVATH E.,09-06-1995,2023,49,49,,,,,,,,,,,20,20.00,1,5.00%,1.00,10,50.00%,10.00,,,,,,,3,3.00,,,,,,7,7.00,,,,,,,,,3,3.00,2,28.57%,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,57.14%,4.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.00,3,3.00,3,3.00,2,66.67%,2.00,,,2,2.00,2,2.00,1,50.00%,1.00,1,50.00%,1.00,16,16.00,,,,10,62.50%,10.00,2,100.00%,2.00,,,,1,1.00,6,37.50%,6.00,1.024,1.024,0.024,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17390,WESTON,MCKENNIE,MCKENNIE W.,28-08-1998,2023,281,94,4,1.33,1,25.00%,0.33,3,75.00%,1.00,5,1.67,83,27.67,16,19.28%,5.33,66,79.52%,22.00,9,11.84%,3.00,4,44.44%,1.33,76,25.33,10,13.16%,3.33,4,1.33,16,5.33,4,1.33,2,50.00%,0.67,2,50.00%,0.67,10,3.33,8,50.00%,2.67,5,1.67,3,60.00%,1.00,2,0.67,46,15.33,2,4.35%,0.67,18,39.13%,6.00,11,61.11%,3.67,20,111.11%,6.67,14,30.43%,4.67,20,43.48%,6.67,5,25.00%,1.67,3,1.00,2,0.67,1,100.00%,0.33,4,25.00%,1.33,0.826,0.275,0.487,0.162,2.563,0.854,0.172,0.057,1.700,0.567,-0.339,-0.113,0.826,0.275,0.000,0.000,1,25.00%,0.33,7,43.75%,2.33,1,0.33,,,,4,1.33,,,3,30.00%,1.00,2,100.00%,0.67,,,,,,,,,,,,,,,,3,1.00,3,60.00%,1.00,3,1.00,,,,3,100.00%,1.00,2,50.00%,0.67,,,,,,,,,8,57.14%,2.67,,,,,,,,1,0.33,1,10.00%,0.33,3,75.00%,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26315,YUNUS,MUSAH,MUSAH Y.,29-11-2002,2023,127,63,,,,,,,,,,,41,20.50,,,,35,85.37%,17.50,,,,,,,33,16.50,1,3.03%,0.50,1,0.50,6,3.00,,,,,,,,,6,3.00,2,33.33%,1.00,3,1.50,3,100.00%,1.50,4,2.00,19,9.50,1,5.26%,0.50,8,42.11%,4.00,2,25.00%,1.00,8,100.00%,4.00,3,15.79%,1.50,4,21.05%,2.00,,,,4,2.00,1,0.50,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.161,-0.081,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,1,0.50,,,,,,1,0.50,3,50.00%,1.50,1,25.00%,0.50,,,,,,,,,,,,,,,,1,0.50,,,,,,,,,,,,,,,,,,,,,,,1,33.33%,0.50,,,,,,,,,,2,33.33%,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59298,RICARDO DANIEL,PEPI,PEPI R.,09-01-2003,2023,114,38,5,1.67,4,80.00%,1.33,4,80.00%,1.33,2,0.67,31,10.33,2,6.45%,0.67,25,80.65%,8.33,8,23.53%,2.67,4,50.00%,1.33,34,11.33,8,23.53%,2.67,,,8,2.67,1,0.33,1,100.00%,0.33,,,,3,1.00,3,37.50%,1.00,1,0.33,1,100.00%,0.33,3,1.00,14,4.67,1,7.14%,0.33,3,21.43%,1.00,3,100.00%,1.00,10,333.33%,3.33,4,28.57%,1.33,5,35.71%,1.67,1,20.00%,0.33,,,1,0.33,3,75.00%,1.00,2,25.00%,0.67,1.494,0.498,1.732,0.577,1.212,0.404,0.068,0.023,0.925,0.308,0.238,0.079,1.494,0.498,0.000,0.000,1,20.00%,0.33,1,50.00%,0.33,,,,,,,,,,2,66.67%,0.67,3,100.00%,1.00,1,20.00%,0.33,,,,,,,,,,,,,2,0.67,,,,2,0.67,,,,,,,,,,,,,,,,,,,,,,,1,25.00%,0.33,,,,,1,33.33%,0.33,1,20.00%,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10444,CHRISTIAN,PULISIC,PULISIC C.,18-09-1998,2023,298,99,6,2.00,5,83.33%,1.67,4,66.67%,1.33,8,2.67,99,33.00,29,29.29%,9.67,68,68.69%,22.67,14,14.58%,4.67,3,21.43%,1.00,96,32.00,6,6.25%,2.00,4,1.33,31,10.33,3,1.00,1,33.33%,0.33,2,66.67%,0.67,4,1.33,9,29.03%,3.00,12,4.00,7,58.33%,2.33,2,0.67,47,15.67,4,8.51%,1.33,19,40.43%,6.33,15,78.95%,5.00,17,89.47%,5.67,6,12.77%,2.00,21,44.68%,7.00,5,23.81%,1.67,2,0.67,4,1.33,3,60.00%,1.00,4,12.90%,1.33,0.792,0.264,1.335,0.445,5.359,1.786,0.434,0.145,5.149,1.716,0.543,0.181,0.792,0.264,0.000,0.000,2,33.33%,0.67,12,41.38%,4.00,2,0.67,1,50.00%,0.33,2,0.67,1,0.33,2,50.00%,0.67,,,,,,,1,16.67%,0.33,1,100.00%,0.33,,,,1,100.00%,0.33,3,1.00,6,75.00%,2.00,8,2.67,1,12.50%,0.33,6,75.00%,2.00,,,,,,,1,0.33,1,100.00%,0.33,1,16.67%,0.33,,,2,40.00%,0.67,,,,,1,25.00%,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,100.00%,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26314,TIM,REAM,REAM T.,05-10-1987,2023,281,94,1,0.33,,,,1,100.00%,0.33,8,2.67,134,44.67,3,2.24%,1.00,110,82.09%,36.67,1,1.04%,0.33,1,100.00%,0.33,96,32.00,1,1.04%,0.33,,,12,4.00,,,,,,,,,19,6.33,2,16.67%,0.67,1,0.33,1,100.00%,0.33,2,0.67,17,5.67,,,,11,64.71%,3.67,3,27.27%,1.00,2,18.18%,0.67,7,41.18%,2.33,6,35.29%,2.00,5,83.33%,1.67,1,0.33,,,,,,2,16.67%,0.67,0.094,0.031,0.000,0.000,0.000,0.000,0.000,0.000,-0.119,-0.040,-0.094,-0.031,0.094,0.031,0.000,0.000,,,,2,66.67%,0.67,7,2.33,,,,,,,,3,15.79%,1.00,1,50.00%,0.33,,,,,,,,,,,,,,,,3,1.00,1,12.50%,0.33,,,,,,,,,,,,,,,,,,,,4,57.14%,1.33,1,0.33,,,,,,,,,,,1,100.00%,0.33,,,,2,0.67,,,,,,,,,,,,,,,,,,,,,,3,1.00,,,,,,,,,,,,,,,3,100.00%,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23343,GIOVANNI,REYNA,REYNA G.,13-11-2002,2023,220,73,,,,,,,,,8,2.67,75,25.00,13,17.33%,4.33,60,80.00%,20.00,3,4.41%,1.00,1,33.33%,0.33,68,22.67,4,5.88%,1.33,4,1.33,10,3.33,4,1.33,4,100.00%,1.33,,,,5,1.67,1,10.00%,0.33,6,2.00,4,66.67%,1.33,4,1.33,29,9.67,6,20.69%,2.00,18,62.07%,6.00,12,66.67%,4.00,6,33.33%,2.00,2,6.90%,0.67,10,34.48%,3.33,5,50.00%,1.67,1,0.33,6,2.00,,,,,,,0.000,0.000,0.000,0.000,1.616,0.539,0.088,0.029,1.237,0.412,0.000,0.000,0.000,0.000,0.000,0.000,,,,8,61.54%,2.67,,,,,,3,1.00,1,0.33,1,20.00%,0.33,1,25.00%,0.33,,,,,,,,,,,,,,,,2,0.67,3,37.50%,1.00,3,1.00,,,,2,66.67%,0.67,1,33.33%,0.33,,,,,,,,,,,,,,,,,,,,,1,20.00%,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.33,1,100.00%,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24935,CHRISTOPHER JEFFREY,RICHARDS,RICHARDS C.,28-03-2000,2023,298,99,1,0.33,,,,1,100.00%,0.33,4,1.33,150,50.00,5,3.33%,1.67,127,84.67%,42.33,1,0.91%,0.33,1,100.00%,0.33,110,36.67,3,2.73%,1.00,,,15,5.00,,,,,,,,,21,7.00,1,6.67%,0.33,,,,,,2,0.67,23,7.67,,,,17,73.91%,5.67,6,35.29%,2.00,2,11.76%,0.67,11,47.83%,3.67,8,34.78%,2.67,6,75.00%,2.00,2,0.67,,,,,,,,,0.199,0.066,0.000,0.000,0.981,0.327,0.000,0.000,0.724,0.241,-0.199,-0.066,0.199,0.066,0.000,0.000,,,,1,20.00%,0.33,11,3.67,,,,,,,,4,19.05%,1.33,1,50.00%,0.33,1,100.00%,0.33,,,,,,,,,,,,,3,1.00,,,,,,,,,,,,,,,,,,,,,,,10,90.91%,3.33,,,,,,,,2,0.67,1,4.76%,0.33,1,100.00%,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
